ranking;instituicao;tipo_documento;tipo_controle;4;5;6;7;8;9;10;11;12;13;14;15;16;17;ano;mes;relatorio;18;19;20;21;22
55;BMC;I;3;2;06/1995;39.388;0;0;0;14.402;690;15.092;0;0;0;0;0;1995;6;Passivo;0;24.296;28.029;0;
56;EUROINVEST;I;5;2;06/1995;44.035;34;0;10.502;12.759;0;23.295;0;0;70;0;19.890;1995;6;Passivo;0;780;23.209;0;
57;MERCANTIL;I;3;2;06/1995;43.042;1;0;22.600;13.863;0;36.464;0;0;0;0;1.344;1995;6;Passivo;0;5.235;21.486;3.104;
58;AUGUSTA 251;I;3;2;06/1995;42.620;145;0;0;38.119;0;38.264;0;0;1.698;0;0;1995;6;Passivo;0;2.658;19.883;0;
59;UNITED;I;3;2;06/1995;32.063;0;0;9.474;9.520;0;18.995;0;0;2.065;0;0;1995;6;Passivo;0;11.003;24.267;0;
60;FITAL;I;3;;06/1995;43.684;0;0;0;42.400;0;42.400;0;0;777;0;0;1995;6;Passivo;0;507;10.691;0;
61;PAULISTA;I;3;2;06/1995;38.207;1.279;0;730;17.615;0;19.624;312;0;6.586;53;5.319;1995;6;Passivo;0;6.312;13.686;0;
62;BANDEIRANTES;I;3;2;06/1995;22.810;0;0;0;12.924;0;12.924;0;0;0;0;7.926;1995;6;Passivo;0;1.959;27.342;1.620;
63;BM&S;I;3;2;06/1995;45.670;530;0;389;39.006;0;39.925;275;0;1.467;5;0;1995;6;Passivo;0;3.998;299;0;
64;BOREAL;I;3;2;06/1995;10.514;0;0;6.255;74;0;6.329;0;0;887;0;0;1995;6;Passivo;0;3.297;33.836;0;
65;MIL;I;3;2;06/1995;29.708;2.876;0;2.458;15.738;0;21.072;116;0;4.187;0;6;1995;6;Passivo;0;4.327;11.887;156;
66;METROPOLITANO;I;5;;06/1995;36.685;440;0;1.922;19.736;0;22.098;0;0;2.945;0;2.975;1995;6;Passivo;0;8.667;2.562;0;
67;STOCK;I;3;2;06/1995;2.027.461;6;0;3.615;6.371;0;9.992;2.011.733;0;690;0;0;1995;6;Passivo;0;5.046;13.968;0;
68;BFI;I;5;2;06/1995;19.356;13;0;4.008;6.590;0;10.611;0;0;668;0;7.853;1995;6;Passivo;0;225;16.901;0;
69;DESTAK;I;3;;06/1995;24.156;0;0;0;2.810;0;2.810;19.847;0;142;0;0;1995;6;Passivo;0;1.357;8.442;0;
70;OURINVEST;C;3;;06/1995;17.949;60;0;0;3.687;0;3.747;0;0;0;0;4.522;1995;6;Passivo;0;9.679;14.167;626;
71;VETOR;C;3;;06/1995;71.865;0;0;-88;1.154;0;1.066;58.109;0;110;0;0;1995;6;Passivo;0;12.579;18.732;3.093;
72;PLANIBANC;I;3;2;06/1995;12.119;0;0;10.467;0;90;10.557;0;0;0;0;266;1995;6;Passivo;0;1.296;19.476;0;
73;BFB;I;3;;06/1995;18.805;0;0;0;0;0;0;0;0;0;0;13.450;1995;6;Passivo;0;5.355;11.322;1.418;
74;HEXABANCO;I;3;;06/1995;20.248;10;0;5.815;12.428;2;18.255;0;0;0;0;0;1995;6;Passivo;0;1.993;8.234;0;
75;INTERFINANCE;I;3;2;06/1995;35.848;0;0;5.100;14.687;0;19.787;15.560;0;0;0;0;1995;6;Passivo;0;501;7.260;0;
76;D'EL REY;I;3;2;06/1995;13.013;0;0;0;12.565;0;12.565;0;0;0;0;0;1995;6;Passivo;0;447;13.689;714;
77;DIGIBANCO;I;3;2;06/1995;20.487;0;0;0;16.366;0;16.366;0;0;0;0;0;1995;6;Passivo;0;4.122;5.720;0;
78;TRICURY;I;3;;06/1995;16.076;0;0;7.100;8.206;0;15.306;0;0;0;0;0;1995;6;Passivo;0;770;9.467;0;
79;PRIME;C;3;;06/1995;25.544;0;0;0;6.141;32;6.173;12.139;0;0;0;15;1995;6;Passivo;0;7.217;10.973;0;
80;EXPRINTER LOSAN;I;5;2;06/1995;10.760;0;0;0;2.031;0;2.031;0;0;0;0;0;1995;6;Passivo;0;8.729;13.519;0;
81;NACOES;I;3;;06/1995;13.878;201;0;1.748;10.254;0;12.203;0;0;782;0;0;1995;6;Passivo;0;893;9.770;0;
82;INVESTCORP;I;3;2;06/1995;15.296;1;0;9.533;2.793;0;12.326;0;0;249;340;0;1995;6;Passivo;0;2.380;8.331;0;
83;PATRIMONIO;I;3;;06/1995;15.863;0;0;0;12.066;0;12.066;0;0;0;0;0;1995;6;Passivo;0;3.797;7.534;-1.594;
84;STERLING;I;5;;06/1995;22.101;0;0;0;0;0;0;0;0;0;0;14.348;1995;6;Passivo;0;7.753;-980;0;
85;FICRISA AXELRUD;I;3;2;06/1995;9.088;297;0;883;3.191;0;4.372;0;409;499;0;183;1995;6;Passivo;0;3.625;9.901;0;
86;OPERADOR;I;3;2;06/1995;24.948;0;0;4.058;662;0;4.720;0;0;51;1;0;1995;6;Passivo;0;20.176;-7.975;-17.861;
87;VARIG;I;3;2;06/1995;6.716;2;0;1.167;4.572;1;5.742;0;0;510;0;0;1995;6;Passivo;0;464;9.970;-3.892;
88;MAXI-DIVISA;I;3;;06/1995;6.563;0;0;238;3.658;0;3.896;1.219;0;0;0;0;1995;6;Passivo;0;1.448;10.038;0;
89;MISASI;C;3;;06/1995;6.647;0;0;0;3.683;0;3.683;0;0;0;0;0;1995;6;Passivo;0;2.963;9.248;0;
90;MALCON;I;3;2;06/1995;5.914;13;0;0;0;0;13;0;3.111;157;0;0;1995;6;Passivo;0;2.632;9.757;0;
91;DRACMA;I;3;;06/1995;13.488;352;0;7.308;2.774;0;10.434;0;0;2.601;2;0;1995;6;Passivo;0;451;1.050;0;
92;INDUSCRED;I;3;2;06/1995;5.666;122;0;126;3.696;4;3.949;1.099;0;401;0;0;1995;6;Passivo;0;217;9.724;0;
93;FINANSINOS;I;3;2;06/1995;6.620;73;0;0;4.110;0;4.183;0;0;91;0;0;1995;6;Passivo;0;2.347;7.538;743;
94;EQUATORIAL;I;3;;06/1995;576;0;0;0;0;0;0;0;0;0;0;0;1995;6;Passivo;0;576;13.497;0;
95;MAXINVEST;I;3;;06/1995;3.645;172;0;0;2.365;0;2.537;0;0;373;0;0;1995;6;Passivo;0;736;8.999;0;
96;CAMBIAL;C;3;;06/1995;4.117;2;0;-78;715;0;639;710;0;166;0;0;1995;6;Passivo;0;2.601;8.404;0;
97;INTERPART;I;3;;06/1995;2.379;54;0;0;590;0;644;37;0;447;0;0;1995;6;Passivo;0;1.251;9.511;0;
98;TECNICORP;I;3;2;06/1995;4.741;25;0;555;2.742;0;3.322;0;0;101;0;0;1995;6;Passivo;0;1.319;6.667;0;
99;AMERICAN EXPRES;I;4;2;06/1995;24;0;0;0;0;0;0;0;0;0;0;0;1995;6;Passivo;0;24;8.668;0;
100;OK;I;3;2;06/1995;3.408;0;0;0;0;0;0;0;0;0;0;0;1995;6;Passivo;0;3.408;5.221;0;
101;BANCRED;I;3;2;06/1995;3.005;32;0;0;2.304;0;2.336;219;0;37;6;0;1995;6;Passivo;0;406;4.597;0;
102;PERFORMANCE;I;3;;06/1995;484;0;0;0;47;0;47;0;0;10;0;0;1995;6;Passivo;0;427;6.965;0;
103;PORTO SEGURO;I;3;;06/1995;567;3;0;0;0;0;3;0;0;76;0;0;1995;6;Passivo;0;488;5.678;-236;
104;TOTAL;I;3;2;06/1995;178;0;0;164;0;0;164;0;0;0;0;0;1995;6;Passivo;0;14;3.372;0;
105;CRITERIUM;I;3;;06/1995;204;0;0;0;0;0;0;0;0;0;0;0;1995;6;Passivo;0;203;3.061;0;
106;APLICAP;C;3;;06/1995;16.613.872;0;0;357;27;0;385;16.604.739;0;372;0;0;1995;6;Passivo;0;8.376;7.206;0;
1;CEF;I;1;;12/1996;BRASILIA;DF;93.686.109;94.264.364;4.171.886;244.334;53.533.827;99.343;2.105;;;;1996;12;Resumo;;;;;
2;BB;C;1;;12/1996;BRASILIA;DF;77.858.729;82.633.258;5.592.213;254.936;45.196.010;99.189;3.081;;;;1996;12;Resumo;;;;;
3;BANESPA;C;2;;12/1996;SAO PAULO;SP;46.916.692;62.770.029;2.441.089;822.084;21.713.580;34.872;611;;;;1996;12;Resumo;;;;;
4;BRADESCO;C;3;;12/1996;OSASCO;SP;29.373.216;34.760.075;5.517.179;400.777;14.841.171;49.825;1.895;;;;1996;12;Resumo;;;;;
5;ITAU;C;3;;12/1996;SAO PAULO;SP;26.899.190;30.245.583;4.004.766;324.973;11.558.350;38.069;1.043;;;;1996;12;Resumo;;;;;
6;UNIBANCO;C;5;;12/1996;SAO PAULO;SP;22.534.776;24.298.679;2.153.767;158.209;7.539.144;29.182;714;;;;1996;12;Resumo;;;;;
7;REAL;C;3;;12/1996;SAO PAULO;SP;13.893.764;17.099.984;1.685.311;104.354;6.882.067;14.437;534;;;;1996;12;Resumo;;;;;
8;BAMERINDUS;C;3;;12/1996;CURITIBA;PR;12.046.169;13.053.893;1.057.167;-276.443;5.710.657;23.222;1.207;;;;1996;12;Resumo;;;;;
9;NOSSA CAIXA;I;2;;12/1996;SAO PAULO;SP;10.378.080;10.378.080;759.865;897;7.744.845;13.403;482;;;;1996;12;Resumo;;;;;
10;BANRISUL;C;2;;12/1996;PORTO ALEGRE;RS;9.873.859;9.881.859;420.956;-30.359;2.619.286;8.988;317;;;;1996;12;Resumo;;;;;
11;CREDIREAL;I;2;2;12/1996;JUIZ DE FORA;MG;8.421.736;8.447.741;25.659;-27.214;957.915;2.955;87;;;;1996;12;Resumo;;;;;
12;SAFRA;C;3;;12/1996;SAO PAULO;SP;7.171.817;11.017.330;743.255;128.159;2.806.840;3.501;71;;;;1996;12;Resumo;;;;;
13;CITIBANK;C;4;;12/1996;SAO PAULO;SP;6.307.184;6.604.902;591.631;-61.161;1.617.715;2.169;62;;;;1996;12;Resumo;;;;;
14;BCN;I;3;2;12/1996;BARUERI;SP;6.285.797;6.740.039;934.819;73.294;2.740.780;6.130;114;;;;1996;12;Resumo;;;;;
15;BANESTADO;C;2;;12/1996;CURITIBA;PR;6.058.918;6.114.221;453.987;1.860;3.866.751;12.886;392;;;;1996;12;Resumo;;;;;
16;SUDAMERIS;C;4;;12/1996;SAO PAULO;SP;5.581.247;6.800.875;447.181;37.110;1.866.630;4.862;97;;;;1996;12;Resumo;;;;;
17;BANKBOSTON;C;4;;12/1996;SAO PAULO;SP;5.309.285;7.864.017;370.117;18.834;630.041;3.062;60;;;;1996;12;Resumo;;;;;
18;MERCANTIL SP;C;3;;12/1996;SAO PAULO;SP;5.272.504;5.272.504;903.832;113.568;2.970.861;4.644;200;;;;1996;12;Resumo;;;;;
19;BOAVISTA;C;3;;12/1996;RIO DE JANEIRO;RJ;4.829.184;5.769.713;354.386;24.949;1.875.134;3.119;70;;;;1996;12;Resumo;;;;;
20;BNB;I;1;;12/1996;FORTALEZA;CE;4.205.092;4.380.380;454.078;25.294;1.141.040;7.916;181;;;;1996;12;Resumo;;;;;
21;BBA-CREDITANSTALT;I;5;2;12/1996;SAO PAULO;SP;4.184.320;4.284.536;428.980;79.211;1.029.429;397;5;;;;1996;12;Resumo;;;;;
22;BOZANO,SIMONSEN;C;5;;12/1996;RIO DE JANEIRO;RJ;4.147.130;5.311.760;519.902;76.301;180.868;335;4;;;;1996;12;Resumo;;;;;
23;BANDEIRANTES;C;3;;12/1996;BARUERI;SP;3.951.651;5.089.309;380.220;18.399;2.160.070;7.858;167;;;;1996;12;Resumo;;;;;
24;BBV BANCO;I;4;2;12/1996;SALVADOR;BA;3.793.757;4.135.959;530.063;28.301;1.648.726;6.683;232;;;;1996;12;Resumo;;;;;
25;AMERICA DO SUL;I;5;2;12/1996;SAO PAULO;SP;3.692.064;4.219.265;365.936;28.301;2.040.097;5.420;142;;;;1996;12;Resumo;;;;;
26;ABN AMRO;C;4;;12/1996;SAO PAULO;SP;3.143.503;3.452.522;323.954;35.781;679.122;2.451;30;;;;1996;12;Resumo;;;;;
27;LLOYDS;C;4;;12/1996;SAO PAULO;SP;2.781.110;2.888.030;261.291;-7.148;817.732;509;22;;;;1996;12;Resumo;;;;;
28;BEMGE;C;2;;12/1996;BELO HORIZONTE;MG;2.446.291;2.676.275;168.672;-33.111;1.535.097;9.679;501;;;;1996;12;Resumo;;;;;
29;BMC;C;3;;12/1996;SAO PAULO;SP;2.304.281;2.304.281;237.299;-17.938;563.218;533;14;;;;1996;12;Resumo;;;;;
30;BIC;I;3;2;12/1996;SAO PAULO;SP;2.270.493;3.600.032;203.407;12.124;1.068.667;1.235;38;;;;1996;12;Resumo;;;;;
31;MERIDIONAL;I;1;2;12/1996;PORTO ALEGRE;RS;2.244.837;2.433.206;326.203;-36.251;1.448.402;8.774;256;;;;1996;12;Resumo;;;;;
32;CHASE;C;4;;12/1996;SAO PAULO;SP;2.174.374;3.302.773;501.619;33.586;38.909;465;4;;;;1996;12;Resumo;;;;;
33;PONTUAL;C;3;;12/1996;SAO PAULO;SP;2.169.921;2.169.921;163.515;15.787;684.742;495;11;;;;1996;12;Resumo;;;;;
34;BANEB;I;2;2;12/1996;SALVADOR;BA;1.988.945;1.988.945;121.699;-17.483;1.008.712;4.193;169;;;;1996;12;Resumo;;;;;
35;BESC;I;2;2;12/1996;FLORIANOPOLIS;SC;1.848.102;1.853.889;248.829;13.581;1.025.894;8.483;255;;;;1996;12;Resumo;;;;;
36;DIBENS;C;3;;12/1996;SAO PAULO;SP;1.705.247;1.811.835;164.735;8.219;400.890;375;9;;;;1996;12;Resumo;;;;;
37;PACTUAL;I;3;2;12/1996;RIO DE JANEIRO;RJ;1.672.307;1.769.762;237.923;34.321;46.155;339;2;;;;1996;12;Resumo;;;;;
38;FIBRA;I;3;2;12/1996;SAO PAULO;SP;1.454.527;1.978.227;146.522;18.643;596.416;432;10;;;;1996;12;Resumo;;;;;
39;BMB;I;3;2;12/1996;BELO HORIZONTE;MG;1.355.346;1.639.227;353.318;-2.290;818.431;4.595;179;;;;1996;12;Resumo;;;;;
40;DEUTSCH;I;4;2;12/1996;SAO PAULO;SP;1.322.708;1.335.710;99.886;-529;185.211;163;3;;;;1996;12;Resumo;;;;;
41;CREDIBANCO;I;5;2;12/1996;RIO DE JANEIRO;RJ;1.295.168;1.311.984;170.728;15.419;153.068;343;6;;;;1996;12;Resumo;;;;;
42;RURAL;C;3;;12/1996;RIO DE JANEIRO;RJ;1.255.943;1.283.204;156.394;22.011;582.431;2.228;58;;;;1996;12;Resumo;;;;;
43;BMG;C;3;;12/1996;BELO HORIZONTE;MG;1.233.239;1.246.404;139.172;-3.820;291.891;520;16;;;;1996;12;Resumo;;;;;
44;BRB;I;2;2;12/1996;BRASILIA;DF;1.216.150;1.239.703;202.194;-12.142;623.955;3.865;46;;;;1996;12;Resumo;;;;;
45;JP MORGAN;C;4;;12/1996;SAO PAULO;SP;1.118.360;1.148.273;245.803;3.806;357.128;199;4;;;;1996;12;Resumo;;;;;
46;GERAL DO COMERCIO;C;3;;12/1996;RIO DE JANEIRO;RJ;1.114.834;1.213.850;142.771;-6.016;713.742;2.309;43;;;;1996;12;Resumo;;;;;
47;BANESTES;I;2;2;12/1996;VITORIA;ES;1.044.631;1.053.443;76.101;9.228;706.001;3.727;105;;;;1996;12;Resumo;;;;;
48;BNL;I;4;2;12/1996;SAO PAULO;SP;1.041.216;1.047.100;97.702;3.595;267.055;217;4;;;;1996;12;Resumo;;;;;
49;BASA;I;1;;12/1996;BELEM;PA;1.012.649;1.032.370;129.755;28.399;580.360;3.202;100;;;;1996;12;Resumo;;;;;
50;VOTORANTIM;C;3;;12/1996;SAO PAULO;SP;1.002.115;2.050.032;143.861;4.953;476.652;194;2;;;;1996;12;Resumo;;;;;
51;TOKYOMITSUBISHI;I;4;2;12/1996;SAO PAULO;SP;965.864;1.124.355;205.653;6.886;66.281;371;8;;;;1996;12;Resumo;;;;;
52;BEC;I;2;2;12/1996;FORTALEZA;CE;891.641;915.644;72.698;781;453.650;2.593;86;;;;1996;12;Resumo;;;;;
53;SUMITBANK;I;4;;12/1996;SAO PAULO;SP;858.085;927.329;128.988;3.110;159.080;163;3;;;;1996;12;Resumo;;;;;
54;SOGERAL;C;5;;12/1996;SAO PAULO;SP;855.749;1.156.951;93.652;3.294;128.852;201;5;;;;1996;12;Resumo;;;;;
55;SANTOS;I;3;2;12/1996;SAO PAULO;SP;830.548;1.384.514;52.291;5.586;261.816;123;2;;;;1996;12;Resumo;;;;;
56;BCN BARCLAYS;I;5;2;12/1996;SAO PAULO;SP;814.706;1.102.062;126.183;-5.517;27.555;126;1;;;;1996;12;Resumo;;;;;
57;ING BANK;I;4;2;12/1996;SAO PAULO;SP;787.007;1.601.870;101.041;3.522;334.972;358;1;;;;1996;12;Resumo;;;;;
58;ROMA;C;5;;12/1996;SAO PAULO;SP;780.818;845.032;140.858;18.423;164.374;209;4;;;;1996;12;Resumo;;;;;
59;BEG;I;2;2;12/1996;GOIANIA;GO;754.839;767.302;71.138;15.726;302.179;3.767;176;;;;1996;12;Resumo;;;;;
60;DEUTSCHE;I;4;;12/1996;SAO PAULO;SP;747.539;748.460;86.364;816;79.147;272;6;;;;1996;12;Resumo;;;;;
61;SUL AMERICA;C;5;;12/1996;SAO PAULO;SP;739.364;1.053.725;111.372;28.420;250.886;142;2;;;;1996;12;Resumo;;;;;
62;BMD;C;3;;12/1996;SAO PAULO;SP;676.562;708.703;92.103;1.159;272.178;963;33;;;;1996;12;Resumo;;;;;
63;BANFORT;I;3;2;12/1996;SAO PAULO;SP;575.457;660.829;64.280;-20.585;210.919;281;13;;;;1996;12;Resumo;;;;;
64;BANDEPE;I;2;2;12/1996;RECIFE;PE;542.518;592.392;-206.807;-217.791;526.582;2.297;52;;;;1996;12;Resumo;;;;;
65;FININVEST;I;5;2;12/1996;RIO DE JANEIRO;RJ;523.911;554.947;57.988;20.233;420.756;70;3;;;;1996;12;Resumo;;;;;
66;OMEGA;C;3;;12/1996;RIO DE JANEIRO;RJ;467.777;522.502;46.704;3.005;40.651;89;4;;;;1996;12;Resumo;;;;;
67;INDUSTRIAL;I;3;2;12/1996;SAO PAULO;SP;461.789;461.789;51.191;2.246;81.025;61;1;;;;1996;12;Resumo;;;;;
68;AGF BRASEG;I;5;2;12/1996;SAO PAULO;SP;430.223;508.663;54.665;4.533;193.721;83;1;;;;1996;12;Resumo;;;;;
69;BEAL;I;4;2;12/1996;SAO PAULO;SP;421.615;451.044;87.838;-534;86.866;211;3;;;;1996;12;Resumo;;;;;
70;BEA;I;2;;12/1996;MANAUS;AM;405.190;405.190;93.561;2.819;193.834;1.323;37;;;;1996;12;Resumo;;;;;
71;BCO GARANTIA;I;3;2;12/1996;SAO PAULO;SP;392.437;392.437;84.813;11.274;124.075;21;2;;;;1996;12;Resumo;;;;;
72;PANAMERICANO;I;3;2;12/1996;SAO PAULO;SP;383.094;400.167;52.570;3.426;287.742;191;2;;;;1996;12;Resumo;;;;;
73;SRL;I;5;;12/1996;SAO PAULO;SP;367.881;450.730;73.411;3.031;146.981;101;3;;;;1996;12;Resumo;;;;;
74;BANSANDER;I;4;;12/1996;SAO PAULO;SP;353.400;353.400;58.886;3.939;151;41;1;;;;1996;12;Resumo;;;;;
75;CACIQUE;I;3;;12/1996;SAO PAULO;SP;351.765;361.279;65.675;8.985;65.414;253;2;;;;1996;12;Resumo;;;;;
76;SOFISA;C;3;;12/1996;SAO PAULO;SP;325.952;325.952;65.787;6.953;198.392;123;2;;;;1996;12;Resumo;;;;;
77;BANPARA;I;2;2;12/1996;BELEM;PA;310.065;310.065;40.369;22.175;176.968;1.306;37;;;;1996;12;Resumo;;;;;
78;CREDITO SP;I;3;2;12/1996;SAO PAULO;SP;288.971;293.133;85.006;-707;160.244;72;1;;;;1996;12;Resumo;;;;;
79;SCHAHIN;C;3;;12/1996;SAO PAULO;SP;219.076;226.343;26.905;2.463;83.679;116;1;;;;1996;12;Resumo;;;;;
80;BEM;I;2;2;12/1996;SAO LUIS;MA;218.124;219.757;-17.267;-23.000;179.093;1.665;89;;;;1996;12;Resumo;;;;;
81;BANESE;I;2;;12/1996;ARACAJU;SE;205.387;246.386;19.900;5.402;156.228;1.007;47;;;;1996;12;Resumo;;;;;
82;BBC;C;3;;12/1996;GOIANIA;GO;195.890;238.513;16.937;1.163;142.489;1.070;29;;;;1996;12;Resumo;;;;;
83;RAIBOBANK;I;4;;12/1996;SAO PAULO;SP;192.895;192.895;30.062;586;3.272;66;1;;;;1996;12;Resumo;;;;;
84;PEBB;C;3;;12/1996;RIO DE JANEIRO;RJ;183.560;183.560;68.320;1.461;6.744;5;2;;;;1996;12;Resumo;;;;;
85;INVESTCRED;I;3;2;12/1996;RIO DE JANEIRO;RJ;182.449;182.449;53.165;5.764;61.632;20;1;;;;1996;12;Resumo;;;;;
86;FINANCIAL;I;4;;12/1996;SAO PAULO;SP;174.452;174.452;34.576;920;17.179;114;2;;;;1996;12;Resumo;;;;;
87;DESTAK;I;3;2;12/1996;RIO DE JANEIRO;RJ;171.109;1.726.222;11.070;370;4.286;23;1;;;;1996;12;Resumo;;;;;
88;PRIMUS;C;3;;12/1996;RIO DE JANEIRO;RJ;159.188;159.188;17.611;2.453;5.785;5;2;;;;1996;12;Resumo;;;;;
89;PORTUGUES;I;4;;12/1996;SAO PAULO;SP;157.674;157.674;42.386;-733;7.308;76;3;;;;1996;12;Resumo;;;;;
90;TRIANGULO;I;3;;12/1996;UBERLANDIA;MG;148.667;148.667;30.984;853;104.453;73;2;;;;1996;12;Resumo;;;;;
91;LA PROVINCIA;I;4;;12/1996;SAO PAULO;SP;148.411;148.411;20.394;1.769;6.711;22;1;;;;1996;12;Resumo;;;;;
92;PARAIBAN;I;2;;12/1996;JOAO PESSOA;PB;137.044;137.044;64.276;1.475;58.188;474;7;;;;1996;12;Resumo;;;;;
93;DAYCOVAL;I;3;2;12/1996;SAO PAULO;SP;124.920;206.867;42.723;964;63.413;124;2;;;;1996;12;Resumo;;;;;
94;PROSPER;C;3;;12/1996;RIO DE JANEIRO;RJ;124.801;127.046;32.790;5.663;16.503;20;2;;;;1996;12;Resumo;;;;;
95;CREDIBEL;I;3;;12/1996;SOROCABA;SP;123.342;123.342;20.214;2.490;72.644;89;3;;;;1996;12;Resumo;;;;;
96;BRASCAN;C;5;;12/1996;RIO DE JANEIRO;RJ;121.534;124.078;32.483;1.198;40.520;100;2;;;;1996;12;Resumo;;;;;
97;LAVRA;I;3;2;12/1996;SAO PAULO;SP;115.074;116.174;21.511;58;51.966;100;1;;;;1996;12;Resumo;;;;;
98;ARAUCARIA;I;3;2;12/1996;CURITIBA;PR;112.637;112.637;15.724;766;19.896;52;2;;;;1996;12;Resumo;;;;;
99;GUANABARA;I;3;;12/1996;RIO DE JANEIRO;RJ;111.536;111.536;20.714;3.330;35.511;32;1;;;;1996;12;Resumo;;;;;
100;INTERCAP;I;3;2;12/1996;SAO PAULO;SP;102.850;102.850;15.355;3.366;84.663;87;1;;;;1996;12;Resumo;;;;;
101;BEPI;I;2;;12/1996;TERESINA;PI;97.164;97.164;33.116;-4.605;42.445;278;6;;;;1996;12;Resumo;;;;;
102;OPPORTUNITY;I;3;;12/1996;RIO DE JANEIRO;RJ;91.878;91.878;18.350;1.208;0;26;1;;;;1996;12;Resumo;;;;;
103;FICSA;I;3;2;12/1996;SAO PAULO;SP;91.472;92.424;26.223;6.693;36.713;28;1;;;;1996;12;Resumo;;;;;
104;DBLABM;I;4;2;12/1996;SAO PAULO;SP;88.319;88.319;18.982;-1.555;62.181;1;1;;;;1996;12;Resumo;;;;;
105;VR;C;3;;12/1996;SAO PAULO;SP;82.331;82.331;21.407;900;33.616;55;6;;;;1996;12;Resumo;;;;;
106;PRODUBAN;I;2;;12/1996;MACEIO;AL;80.854;80.854;-152.386;-112.300;116.004;1.128;24;;;;1996;12;Resumo;;;;;
107;MAPPIN;I;3;2;12/1996;SAO PAULO;SP;79.265;79.265;54.236;1.985;20.211;47;1;;;;1996;12;Resumo;;;;;
108;BEMAT;I;2;;12/1996;CUIABA;MT;67.332;74.696;-26.008;-13.154;54.739;1.164;30;;;;1996;12;Resumo;;;;;
109;VEGA;C;3;;12/1996;RIO DE JANEIRO;RJ;66.141;70.431;20.086;1.289;26.061;69;2;;;;1996;12;Resumo;;;;;
110;PARANA;I;3;2;12/1996;CURITIBA;PR;57.201;57.201;12.611;189;35.382;62;2;;;;1996;12;Resumo;;;;;
111;BVA;I;3;;12/1996;RIO DE JANEIRO;RJ;55.488;56.148;18.675;4.337;14.787;21;1;;;;1996;12;Resumo;;;;;
112;PECUNIA;I;3;2;12/1996;SAO PAULO;SP;50.779;50.779;16.597;1.286;25.802;55;2;;;;1996;12;Resumo;;;;;
113;BGN;I;3;;12/1996;RECIFE;PE;45.568;45.568;17.638;548;24.040;27;3;;;;1996;12;Resumo;;;;;
114;UNION;I;4;;12/1996;SAO PAULO;SP;44.526;44.893;29.143;-678;4.980;48;1;;;;1996;12;Resumo;;;;;
115;MODAL;I;3;2;12/1996;RIO DE JANEIRO;RJ;42.839;87.644;12.084;600;22.781;44;1;;;;1996;12;Resumo;;;;;
116;FATOR;C;3;;12/1996;RIO DE JANEIRO;RJ;37.986;43.493;18.572;2.097;6.576;12;2;;;;1996;12;Resumo;;;;;
117;LUSO BRASILEIRO;I;3;;12/1996;SAO PAULO;SP;37.400;39.484;14.264;668;18.909;61;2;;;;1996;12;Resumo;;;;;
118;CRUZEIRO;I;3;2;12/1996;SAO PAULO;SP;36.866;36.866;13.992;14;18.179;48;2;;;;1996;12;Resumo;;;;;
119;CEDULA;I;3;;12/1996;RIO DE JANEIRO;RJ;36.757;36.757;20.949;2.161;12.264;42;1;;;;1996;12;Resumo;;;;;
120;BANER;I;2;;12/1996;BOA VISTA;RR;36.360;36.360;3.517;-2.600;17.623;196;10;;;;1996;12;Resumo;;;;;
121;RENNER;I;3;;12/1996;PORTO ALEGRE;RS;35.461;35.461;14.498;1.985;15.762;81;1;;;;1996;12;Resumo;;;;;
122;SANTOS NEVES;I;3;2;12/1996;VITORIA;ES;35.023;35.527;11.514;13;13.780;46;3;;;;1996;12;Resumo;;;;;
123;INTERIOR;I;3;;12/1996;SAO JOSE DO RIO PRETO;SP;34.789;38.358;11.475;20;21.056;134;8;;;;1996;12;Resumo;;;;;
124;EXTERIBANK;I;4;;12/1996;SAO PAULO;SP;34.451;34.451;25.703;1.967;1;10;1;;;;1996;12;Resumo;;;;;
125;GERDAU;I;3;2;12/1996;PORTO ALEGRE;RS;33.263;33.263;12.219;447;18.954;16;1;;;;1996;12;Resumo;;;;;
126;EMPRESARIAL;I;3;2;12/1996;SAO JOSE DO RIO PRETO;SP;33.013;33.013;8.978;-1.989;21.906;89;5;;;;1996;12;Resumo;;;;;
127;BANCNACION;I;4;;12/1996;RIO DE JANEIRO;RJ;31.956;31.956;13.411;-66;5.317;43;2;;;;1996;12;Resumo;;;;;
128;MORADA;I;3;2;12/1996;RIO DE JANEIRO;RJ;31.732;31.732;15.779;540;11.910;8;2;;;;1996;12;Resumo;;;;;
129;BCO.SICREDI;I;3;;12/1996;PORTO ALEGRE;RS;28.857;64.683;9.621;-380;18.780;38;6;;;;1996;12;Resumo;;;;;
130;RIBEIRAO PRETO;I;3;;12/1996;RIBEIRAO PRETO;SP;28.778;28.778;13.109;-332;13.099;19;1;;;;1996;12;Resumo;;;;;
131;MATONE;I;3;2;12/1996;PORTO ALEGRE;RS;28.390;28.423;8.310;527;18.256;53;1;;;;1996;12;Resumo;;;;;
132;AGROINVEST;I;5;2;12/1996;PORTO ALEGRE;RS;28.171;28.171;9.034;432;16.542;9;1;;;;1996;12;Resumo;;;;;
133;CLASSICO;I;3;;12/1996;RIO DE JANEIRO;RJ;28.124;28.124;22.423;1.516;2.460;9;2;;;;1996;12;Resumo;;;;;
