cod_inst;ano_mes;Ativo | Aplicações Interfinanceiras de Liquidez - (b);Ativo | Arrendamento Mercantil Líquido de Provisão - (e);Ativo | Arrendamento Mercantil a Receber - (e1);Ativo | Ativo Total - (k) = (i) - (j);Ativo | Ativo Total Ajustado - (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Ativo | Credores por Antecipação de Valor Residual - (e3);Ativo | Credores por Antecipação de Valor Residual - (j);Ativo | Disponibilidades - (a);Ativo | Imobilizado de Arrendamento - (e2);Ativo | Operações de Crédito - (d1);Ativo | Operações de Crédito Líquidas de Provisão - (d);Ativo | Outros Ativos Realizáveis - (g);Ativo | Outros Créditos - Líquido de Provisão - (f);Ativo | Permanente Ajustado - (h);Ativo | Provisão sobre Arrendamento Mercantil - (e4);Ativo | Provisão sobre Operações de Crédito - (d2);Ativo | TVM e Instrumentos Financeiros Derivativos - (c);Demonstração de Resultado | Despesas Administrativas - (d4);Demonstração de Resultado | Despesas Tributárias - (d5);Demonstração de Resultado | Despesas de Captação - (b1);Demonstração de Resultado | Despesas de Intermediação Financeira - (b) = (b1) + (b2) + (b3) + (b4) + (b5);Demonstração de Resultado | Despesas de Obrigações por Empréstimos e Repasses - (b2);Demonstração de Resultado | Despesas de Operações de Arrendamento Mercantil - (b3);Demonstração de Resultado | Despesas de Pessoal - (d3);Demonstração de Resultado | Imposto de Renda e Contribuição Social - (h);Demonstração de Resultado | Juros Sobre Capital Próprio - (k);Demonstração de Resultado | Juros Sobre Capital Social de Cooperativas - (k);Demonstração de Resultado | Lucro Líquido - (j) = (g) + (h) + (i);Demonstração de Resultado | Outras Despesas Operacionais - (d8);Demonstração de Resultado | Outras Receitas Operacionais - (d7);Demonstração de Resultado | Outras Receitas/Despesas Operacionais - (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);Demonstração de Resultado | Participação nos Lucros - (i);Demonstração de Resultado | Receitas de Intermediação Financeira - (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Demonstração de Resultado | Rendas de Aplicações Compulsórias - (a6);Demonstração de Resultado | Rendas de Operações com Instrumentos Financeiros Derivativos - (a4);Demonstração de Resultado | Rendas de Operações com TVM - (a3);Demonstração de Resultado | Rendas de Operações de Arrendamento Mercantil - (a2);Demonstração de Resultado | Rendas de Operações de Crédito - (a1);Demonstração de Resultado | Rendas de Prestação de Serviços - (d1);Demonstração de Resultado | Rendas de Tarifas Bancárias - (d2);Demonstração de Resultado | Resultado Não Operacional - (f);Demonstração de Resultado | Resultado Operacional - (e) = (c) + (d);Demonstração de Resultado | Resultado antes da Tributação, Lucro e Participação - (g) = (e) + (f);Demonstração de Resultado | Resultado de Intermediação Financeira - (c) = (a) + (b);Demonstração de Resultado | Resultado de Operações de Câmbio - (a5);Demonstração de Resultado | Resultado de Operações de Câmbio - (b4);Demonstração de Resultado | Resultado de Participações - (d6);Demonstração de Resultado | Resultado de Provisão para Créditos de Difícil Liquidação - (b5);Passivo | Captações - (e) = (a) + (b) + (c) + (d);Passivo | Conta de Pagamento Pré-Paga - (a5);Passivo | Depósito Total - (a);Passivo | Depósitos Interfinanceiros - (a3);Passivo | Depósitos Outros - (a6);Passivo | Depósitos a Prazo - (a4);Passivo | Depósitos de Poupança - (a2);Passivo | Depósitos à Vista - (a1);Passivo | Instrumentos Derivativos - (f);Passivo | Letras Financeiras - (c3);Passivo | Letras de Crédito Imobiliário - (c1);Passivo | Letras de Crédito do Agronegócio - (c2);Passivo | Obrigações por Empréstimos e Repasses - (d);Passivo | Obrigações por Operações Compromissadas - (b);Passivo | Obrigações por Títulos e Valores Mobiliários no Exterior - (c4);Passivo | Outras Obrigações - (g);Passivo | Outros Depósitos - (a5);Passivo | Outros Recursos de Aceites e Emissão de Títulos - (c5);Passivo | Passivo Circulante e Exigível a Longo Prazo - (h) = (e) + (f) + (g);Passivo | Passivo Total - (j) = (h) + (i);Passivo | Passivo Total - (k) = (h) + (i) + (j);Passivo | Patrimônio Líquido - (i);Passivo | Patrimônio Líquido - (j);Passivo | Recursos de Aceites e Emissão de Títulos - (c);Passivo | Resultados de Exercícios Futuros - (i)
C0083601;202203;69698722.48;0.0;0.0;1275644157.1;1275644157.1;0.0;0.0;143325.35;0.0;374663931.75;348163294.13;40247470.11;454963734.11;4505575.07;0.0;-26500637.62;357922035.85;-5168653.37;-464899.36;-32172022.7;44832239.17;0.0;0.0;-4078120.65;0.0;0.0;0.0;40292983.64;-288371.109999999;6742051.98;-2935715.82999999;-60745.75;2417537.12;0.0;0.0;2979166.62;0.0;-561629.500000004;120474.04;201802.64;-3960331.07;44314060.46;40353729.39;47249776.29;0.0;0.0;0.0;77004261.87;1171194351.94;0.0;997747386.92;0.0;0.0;996756507.57;0.0;990879.35;0.0;0.0;0.0;16278134.05;0.0;3002305.1;0.0;14701028.24;0.0;154166525.87;1185895380.18;0.0;1275644157.1;0.0;89748776.92;170444659.92;0.0
C0083601;202212;68334285.19;0.0;0.0;2000173898.36;2000173898.36;0.0;0.0;435092.77;0.0;818450629.63;784638938.27;46833239.28;111086463.18;5293526.47;0.0;-33811691.36;983552353.2;-19615811.66;-29035.75;-115490374.0;-99630749.98;0.0;0.0;-10967953.34;10968608.85;0.0;0.0;-17430376.75;-455404.48;15640218.67;-14323077.01;-1017227.14;86967653.61;0.0;0.0;-273745.76;0.0;87241399.37;542787.21;562122.34;-395585.08;-26986173.38;-27381758.46;-12663096.37;0.0;0.0;0.0;15859624.02;1726242671.21;0.0;1590823181.14;0.0;0.0;1589739804.6;0.0;1083376.54;0.0;0.0;0.0;19215457.99;0.0;0.0;0.0;207240195.98;0.0;116204032.08;1933482867.19;0.0;2000173898.36;0.0;66691031.17;135419490.07;0.0
C0083618;201612;2228983.53;0.0;0.0;122067418.24;122067418.24;0.0;0.0;1811911.94;0.0;129620513.76;96403354.55;2897878.93;11857833.08;5005688.22;0.0;-33217159.21;1861767.99;-7591783.95;-1754206.29;-6095145.52;-30249844.77;-22239.22;0.0;-5027373.0;5904275.2;0.0;0.0;5245776.25999999;-1186394.91;75738.7399999999;-15409776.12;0.0;44851331.99;0.0;0.0;226048.53;0.0;44625283.46;74243.29;0.0;149789.96;-808288.900000006;-658498.940000006;14601487.22;0.0;0.0;0.0;-24132460.03;97755758.32;0.0;3311238.58;0.0;0.0;3311238.58;0.0;0.0;0.0;0.0;0.0;0.0;189066.94;0.0;0.0;7608642.19;0.0;94255452.8;105364400.51;0.0;122067418.24;0.0;16703017.73;94255452.8;0.0
C0083618;201712;373803.27;0.0;0.0;165935031.68;165935031.68;0.0;0.0;1610067.03;0.0;147634590.36;113310455.0;3371332.87;12804531.9;5476360.44;0.0;-34324135.36;28988481.17;-10149691.44;-2101254.07;-6918605.61;-30335959.4;-24898.85;0.0;-5941362.04;-2018475.69;0.0;0.0;2504921.53;-1907117.76;258650.2;-19699754.09;0.0;54402566.63;0.0;0.0;744239.36;0.0;53658327.27;141021.02;0.0;156544.08;4366853.14;4523397.22;24066607.23;0.0;0.0;0.0;-23392454.94;136331573.42;0.0;3671992.1;0.0;0.0;3671992.1;0.0;0.0;0.0;0.0;0.0;0.0;317398.32;0.0;0.0;7807672.95;0.0;132342183.0;144139246.37;0.0;165935031.68;0.0;21795785.31;132342183.0;0.0
C0083618;201803;201770.2;0.0;0.0;167685916.29;167685916.29;0.0;0.0;2679414.33;0.0;146408936.09;111429374.83;3304896.62;13616364.16;5419769.93;0.0;-34979561.26;31034326.22;-5016719.52;-1111120.13;-3316548.0;-15644418.69;-10406.4;0.0;-2683076.9;-1412472.53;0.0;0.0;2252061.11;-788242.610000002;176120.85;-9405316.38;0.0;28643178.11;0.0;0.0;472840.82;0.0;28170337.29;17721.93;0.0;71090.6;3593443.04;3664533.64;12998759.42;0.0;0.0;0.0;-12317464.29;137719035.49;0.0;3735678.86;0.0;0.0;3735678.86;0.0;0.0;0.0;0.0;0.0;0.0;245056.33;0.0;0.0;6105028.97;0.0;133738300.3;143824064.46;0.0;167685916.29;0.0;23861851.83;133738300.3;0.0
C0083618;201806;0.0;0.0;0.0;169212130.28;169212130.28;0.0;0.0;4074499.89;0.0;157011861.54;115581217.72;3233657.63;15204602.63;5587581.95;0.0;-41430643.82;25530570.46;-9907010.76;-2249884.87;-6447591.8;-32690393.18;-18047.44;0.0;-5538917.75;-1272890.83;0.0;0.0;4981883.23000001;-1694391.94;254972.76;-19011569.44;0.0;57840822.68;0.0;0.0;918905.59;0.0;56921917.09;123663.12;0.0;115914.0;6138860.06000001;6254774.06000001;25150429.5;0.0;0.0;0.0;-26224753.94;135012631.99;0.0;3799268.1;0.0;0.0;3799268.1;0.0;0.0;0.0;0.0;0.0;0.0;194456.26;0.0;0.0;7780430.03;0.0;131018907.63;142793062.02;0.0;169212130.28;0.0;26419068.26;131018907.63;0.0
C0083618;201809;0.0;0.0;0.0;162058698.63;162058698.63;0.0;0.0;1963052.49;0.0;164496101.84;120282952.44;3169256.06;16506684.36;5617489.59;0.0;-44213149.4;14519263.69;-5534839.43;-1174762.45;-3019013.24;-17624650.78;-6073.42;0.0;-2817487.33;473379.01;0.0;0.0;2407245.28;-1089264.75;137380.76;-10478973.2;0.0;30037544.25;0.0;0.0;382275.78;0.0;29655268.47;0.0;0.0;-54.0;1933920.27;1933866.27;12412893.47;0.0;0.0;0.0;-14599564.12;125365386.13;0.0;3864975.16;0.0;0.0;3864975.16;0.0;0.0;0.0;0.0;0.0;0.0;156292.73;0.0;0.0;8039604.65;0.0;121344118.24;133404990.78;0.0;162058698.63;0.0;28653707.85;121344118.24;0.0
C0083618;201812;17990103.25;0.0;0.0;198477845.07;198477845.07;0.0;0.0;17740946.59;0.0;182760582.93;135783943.91;3503025.9;17266809.62;6141968.56;0.0;-46976639.02;51047.24;-12056399.76;-2430349.43;-6077035.57;-35919030.74;-10658.02;0.0;-6300679.39;490953.59;0.0;0.0;3828601.47999999;-2459071.53;336314.02;-22910186.09;0.0;62128562.49;0.0;0.0;709132.72;0.0;61419429.77;0.0;0.0;38302.23;3299345.65999999;3337647.88999999;26209531.75;0.0;0.0;0.0;-29831337.15;158895653.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;116640.38;0.0;0.0;9685459.88;0.0;158779013.06;168581113.32;0.0;198477845.07;0.0;29896731.75;158779013.06;0.0
C0083618;201906;462134.94;0.0;0.0;194233773.91;194233773.91;0.0;0.0;14823595.26;0.0;204955371.98;151400605.67;3422511.76;17876156.68;6248769.6;0.0;-53554766.31;0.0;-12477980.21;-2726684.8;-6734686.38;-41438024.21;-4354.58;0.0;-8128273.28;-2365914.4;0.0;0.0;-249854.230000021;-2918814.63000001;169173.509999999;-26054639.49;0.0;69551881.57;0.0;0.0;724757.11;0.0;68827124.46;27939.92;0.0;56842.3;2059217.86999998;2116060.16999998;28113857.36;0.0;0.0;0.0;-34698983.25;157051767.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32521.06;0.0;0.0;8151513.15;0.0;157019246.62;165203280.83;0.0;194233773.91;0.0;29030493.08;157019246.62;0.0
C0083618;201909;0.0;0.0;0.0;207585163.97;207585163.97;0.0;0.0;4990296.02;0.0;225219207.59;166737361.86;3608705.53;18185325.24;4890148.72;0.0;-58481845.73;9173326.6;-6807652.45;-1509680.27;-3386405.98;-23772249.62;-360.5;0.0;-4269729.8;105828.51;0.0;0.0;706209.470000003;-1241407.32;0.0;-13828469.84;0.0;38144247.23;0.0;0.0;118961.08;0.0;38025286.15;0.0;0.0;56853.19;543527.770000003;600380.960000003;14371997.61;0.0;0.0;0.0;-20385483.14;169062432.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12156.3;0.0;0.0;9476029.38;0.0;169050275.74;178538461.42;0.0;207585163.97;0.0;29046702.55;169050275.74;0.0
C0083618;201912;0.0;0.0;0.0;228490697.71;228490697.71;0.0;0.0;2340107.79;0.0;250470871.74;188932838.87;4077702.69;18703982.95;5107204.84;0.0;-61538032.87;9328860.57;-14006729.46;-3195697.47;-6635042.43;-47614212.59;-480.74;0.0;-9379804.36;-1485974.02;0.0;0.0;2010966.68;-2774055.24;108051.34;-29248235.19;0.0;80265251.74;0.0;0.0;316363.38;0.0;79948888.36;0.0;0.0;94136.74;3402803.96;3496940.7;32651039.15;0.0;0.0;0.0;-40978689.42;186212298.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12486939.32;0.0;186212298.63;198699237.95;0.0;228490697.71;0.0;29791459.76;186212298.63;0.0
C0083618;202003;0.0;0.0;0.0;240276471.27;240276471.27;0.0;0.0;4274275.04;0.0;262688076.54;197588990.84;3859446.14;21522094.21;5511863.7;0.0;-65099085.7;7519801.34;-7493755.05;-1843613.97;-2947481.91;-26383600.55;0.0;0.0;-4586496.96;15972.54;0.0;0.0;3375124.83;-1489694.92;45762.1100000003;-15367798.79;0.0;45110551.63;0.0;0.0;92308.79;0.0;45018242.84;0.0;0.0;0.0;3359152.29;3359152.29;18726951.08;0.0;0.0;0.0;-23436118.64;199104945.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8239941.54;0.0;199104945.14;207344886.68;0.0;240276471.27;0.0;32931584.59;199104945.14;0.0
C0083618;202006;0.0;0.0;0.0;249309264.85;249309264.85;0.0;0.0;19008270.38;0.0;236950113.55;165012247.19;3867624.49;22772338.3;4963606.3;0.0;-71937866.36;33685178.19;-13689973.11;-3555224.18;-5259351.59;-54849060.86;0.0;0.0;-8370202.82;-66074.52;0.0;0.0;3220593.71;-3303185.45;126207.43;-28577278.36;0.0;86713007.45;0.0;0.0;307406.93;0.0;86405600.52;215099.77;0.0;0.0;3286668.23;3286668.23;31863946.59;0.0;0.0;0.0;-49589709.27;197390614.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19341597.18;0.0;197390614.2;216732211.38;0.0;249309264.85;0.0;32577053.47;197390614.2;0.0
C0083618;202009;0.0;0.0;0.0;239150567.03;239150567.03;0.0;0.0;1526178.94;0.0;240457254.6;168721038.24;3724672.27;16906094.36;4899828.27;0.0;-71736216.36;43372754.95;-6529141.21;-1714985.79;-1684572.1;-22636544.89;0.0;0.0;-4034342.79;-4207250.81;0.0;0.0;1662047.92;-2908085.52;145755.87;-15040799.44;0.0;43525285.45;0.0;0.0;281327.51;0.0;43243957.94;0.0;0.0;21357.61;5847941.12;5869298.73;20888740.56;0.0;0.0;0.0;-20951972.79;185528576.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11382888.87;0.0;185528576.77;196911465.64;0.0;239150567.03;0.0;42239101.39;185528576.77;0.0
C0083618;202112;0.0;0.0;0.0;289562307.83;289562307.83;0.0;0.0;6225139.97;0.0;335087508.39;247343912.62;3972282.99;14952698.28;4656157.66;0.0;-87743595.77;12412116.31;-18303852.13;-4419805.4;-8009607.53;-66425411.21;0.0;0.0;-10504901.07;-4659016.81;0.0;0.0;3923520.77000001;-4486228.67;132203.4;-37496823.66;0.0;112391960.97;0.0;0.0;738890.34;0.0;111653070.63;85760.21;0.0;112811.48;8469726.10000001;8582537.58000001;45966549.76;0.0;0.0;0.0;-58415803.68;218474122.81;0.0;21788789.69;0.0;0.0;21788789.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15764931.79;0.0;196685333.12;234239054.6;0.0;289562307.83;0.0;55323253.23;196685333.12;0.0
C0083618;202203;0.0;0.0;0.0;280106441.74;280106441.74;0.0;0.0;3126490.69;0.0;332127610.79;242670747.07;1334406.88;18377335.86;4424382.78;0.0;-89456863.72;10173078.46;-9142529.29;-2224948.8;-6802097.39;-39640476.76;0.0;0.0;-5096131.88;-623631.87;0.0;0.0;242327.560000003;-2333800.35;29000.0000000001;-18298093.97;0.0;58804530.16;0.0;0.0;444616.4;0.0;58359913.76;65684.91;404631.44;0.0;865959.430000003;865959.430000003;19164053.4;0.0;0.0;0.0;-32838379.37;214452034.95;0.0;28689914.49;0.0;0.0;28689914.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10324085.76;0.0;185762120.46;224776120.71;0.0;280106441.74;0.0;55330321.03;185762120.46;0.0
C0083618;202212;0.0;0.0;0.0;290235378.32;290235378.32;0.0;0.0;3356610.33;0.0;351596044.14;256899552.65;1376394.98;19405020.0;3192233.73;0.0;-94696491.49;6005566.63;-19523089.25;-4537654.99;-18258855.43;-81157397.05;0.0;0.0;-11803836.47;-1313806.79;0.0;0.0;1794378.61999998;-6899631.61;162632.63;-37562555.78;0.0;121828138.24;0.0;0.0;1192324.5;0.0;120635813.74;65203.1500000004;4973820.76;0.0;3108185.40999998;3108185.40999998;40670741.19;0.0;0.0;0.0;-62898541.62;219061038.21;0.0;46091460.87;0.0;0.0;46091460.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14955122.04;0.0;172969577.34;234016160.25;0.0;290235378.32;0.0;56219218.07;172969577.34;0.0
C0083618;202303;0.0;0.0;0.0;290806690.66;290806690.66;0.0;0.0;1029253.23;0.0;344040782.89;248376826.51;1324454.58;21249266.08;2869121.43;0.0;-95663956.38;15957768.83;-9118931.7;-2388724.24;-9193866.64;-41889814.8;0.0;0.0;-5671899.15;-624996.96;0.0;0.0;784505.630000001;-2960112.0;108325.739999999;-17537406.57;0.0;60796800.26;0.0;0.0;433904.7;0.0;60362895.56;158439.78;2335495.0;39923.7;1369578.89;1409502.59;18906985.46;0.0;0.0;0.0;-32695948.16;223519559.27;0.0;44083102.9;0.0;0.0;44083102.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11493407.69;0.0;179436456.37;235012966.96;0.0;290806690.66;0.0;55793723.7;179436456.37;0.0
C0083618;202306;0.0;0.0;0.0;290272412.85;290272412.85;0.0;0.0;824305.91;0.0;346318376.58;248977919.9;1188897.51;21331961.92;2551444.87;0.0;-97340456.68;15397882.74;-18013649.92;-4800000.55;-17875826.41;-82267414.29;0.0;0.0;-11564156.62;-1771414.4;0.0;0.0;2409070.53;-6521518.56;418374.14;-34787071.33;0.0;121368478.88;0.0;0.0;836886.61;0.0;120531592.27;275855.33;5418024.85;-133508.33;4313993.26;4180484.93;39101064.59;0.0;0.0;0.0;-64391587.88;220809399.93;0.0;40612835.92;0.0;0.0;40612835.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12494724.32;0.0;180196564.01;233304124.25;0.0;290272412.85;0.0;56968288.6;180196564.01;0.0
C0083618;202309;0.0;0.0;0.0;300116128.97;300116128.97;0.0;0.0;628521.01;0.0;351935727.14;259852074.02;1025657.1;16253141.25;2244245.79;0.0;-92083653.12;20112489.8;-9109443.24;-2689051.4;-9007757.09;-38092383.88;0.0;0.0;-5707865.43;-3262043.6;0.0;0.0;4750917.50000001;-3064183.94;1463792.29;-15479225.62;0.0;61600958.29;0.0;0.0;700888.39;0.0;60900069.9;0.0;3627526.1;-16387.69;8029348.79000001;8012961.10000001;23508574.41;0.0;0.0;0.0;-29084626.79;224332921.1;0.0;42181577.69;0.0;0.0;42181577.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14514001.77;0.0;182151343.41;238846922.87;300116128.97;0.0;61269206.1;0.0;182151343.41;0.0
C0083618;202312;0.0;0.0;0.0;341741071.37;341741071.37;0.0;0.0;5902012.52;0.0;371674554.89;282412901.82;1982022.39;13935025.06;2117847.59;0.0;-89261653.07;35391261.99;-19149602.46;-5478215.75;-17942323.75;-75560042.83;0.0;0.0;-12083848.91;-8822475.14;0.0;0.0;12145185.19;-4653522.78;1503673.22;-32055823.18;0.0;128567291.96;0.0;0.0;1930035.26;0.0;126637256.7;222978.96;7582714.54;16234.38;20951425.95;20967660.33;53007249.13;0.0;0.0;0.0;-57617719.08;255902328.81;0.0;97084620.51;0.0;0.0;97084620.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17625268.77;0.0;158817708.3;273527597.58;341741071.37;0.0;68213473.79;0.0;158817708.3;0.0
C0083618;202403;6900000.0;0.0;0.0;333756293.6;333756293.6;0.0;0.0;312711.61;0.0;370718015.28;281545355.37;1817166.18;11235326.08;2569302.57;0.0;-89172659.91;29376431.79;-10321584.17;-2801490.15;-8211632.35;-39341170.74;0.0;0.0;-6081771.27;-5403480.07;0.0;0.0;6004735.62;-1407927.27;35910.3399999998;-17073216.74;0.0;67818884.05;0.0;0.0;1020606.19;0.0;66798277.86;129450.44;3374195.34;3719.12;11404496.57;11408215.69;28477713.31;0.0;0.0;0.0;-31129538.39;248078135.91;0.0;97424371.71;0.0;0.0;97424371.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15946763.78;0.0;150653764.2;264024899.69;333756293.6;0.0;69731393.91;0.0;150653764.2;0.0
C0083618;202406;0.0;0.0;0.0;346891815.6;346891815.6;0.0;0.0;2571437.63;0.0;363324883.23;277419222.49;1679063.92;13148838.68;2296054.11;0.0;-85905660.74;49777198.77;-20369352.37;-5620280.3;-15966609.64;-78692755.33;0.0;0.0;-11125508.58;-8995433.71;0.0;0.0;13574332.47;-3231016.27000001;38215.4400000011;-32995328.6;-1032207.19;135027106.59;0.0;0.0;2061393.76;0.0;132965712.83;545534.94;6767078.54;262950.71;23339022.66;23601973.37;56334351.26;0.0;0.0;0.0;-62726145.69;250740539.2;0.0;92592600.65;0.0;0.0;92592600.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19300285.64;0.0;158147938.55;270040824.84;346891815.6;0.0;76850990.76;0.0;158147938.55;0.0
C0083618;202409;0.0;0.0;0.0;334870099.57;334870099.57;0.0;0.0;1540367.04;0.0;357782448.64;272862265.23;1516500.66;13880132.93;2265379.43;0.0;-84920183.41;42805454.28;-10245630.6;-2830591.21;-7867313.44;-36168130.25;0.0;0.0;-5920313.8;-4811138.24;0.0;0.0;7352845.07000001;-1486651.5;258811.02;-16066658.43;-513616.95;64904263.29;0.0;0.0;1176656.09;0.0;63727607.2;838382.65;3319335.01;8125.65;12669474.61;12677600.26;28736133.04;0.0;0.0;0.0;-28300816.81;232017119.58;0.0;95544181.69;0.0;0.0;95544181.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19099144.16;0.0;136472937.89;251116263.74;334870099.57;0.0;83753835.83;0.0;136472937.89;0.0
C0083625;201612;0.0;0.0;0.0;56839676.87;56839676.87;0.0;0.0;538496.16;0.0;16188732.08;12433322.6;0.0;1569990.14;182525.45;0.0;-3755409.48;42115342.52;-682143.05;-228589.8;0.0;-2506982.47;0.0;0.0;-1088543.88;-1478043.41;0.0;0.0;-254977.19;-12172.48;25934.26;-1985514.95;-39586.65;5755150.29;0.0;0.0;2780824.75;0.0;2974325.54;0.0;0.0;0.0;1262652.87;1262652.87;3248167.82;0.0;0.0;0.0;-2506982.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1707247.71;0.0;0.0;1707247.71;0.0;56839676.87;0.0;55132429.16;0.0;0.0
C0083625;201712;0.0;0.0;0.0;56904787.85;56904787.85;0.0;0.0;402057.71;0.0;22797175.91;20806042.07;0.0;2620030.08;176543.91;0.0;-1991133.84;32900114.08;-934528.19;-223274.97;0.0;-1600645.77;0.0;0.0;-825864.71;-1560284.28;0.0;0.0;793335.9;-12299.0;6904.43999999992;-1989062.43;0.0;5943328.38;0.0;0.0;1600536.0;0.0;4342792.38;0.0;0.0;0.0;2353620.18;2353620.18;4342682.61;0.0;0.0;0.0;-1600645.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3128832.66;0.0;0.0;3128832.66;0.0;56904787.85;0.0;53775955.19;0.0;0.0
C0083625;201803;0.0;0.0;0.0;55200726.12;55200726.12;0.0;0.0;695896.13;0.0;24405700.04;21505956.53;0.0;678294.35;165987.53;0.0;-2899743.51;32154591.58;-381915.61;-125796.78;0.0;-1024620.1;0.0;0.0;-413252.79;-923765.09;0.0;0.0;286966.14;-6087.0;1975.19000000002;-925076.99;-15554.1;3175982.42;0.0;0.0;504477.5;0.0;2671504.92;0.0;0.0;0.0;1226285.33;1226285.33;2151362.32;0.0;0.0;0.0;-1024620.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1137804.79;0.0;0.0;1137804.79;0.0;55200726.12;0.0;54062921.33;0.0;0.0
C0083625;201806;0.0;0.0;0.0;53833023.42;53833023.42;0.0;0.0;1236166.92;0.0;23551823.77;17158107.25;0.0;1625075.18;45901.15;0.0;-6393716.52;33767772.92;-688792.75;-248918.8;0.0;-4541450.83;0.0;0.0;-825043.48;-1805358.87;0.0;0.0;-2003478.23;-67553.5;1975.18999999996;-1828333.34;-15554.1;6135273.22;0.0;0.0;1017658.84;0.0;5117614.38;0.0;0.0;51945.69;-234510.95;-182565.26;1593822.39;0.0;0.0;0.0;-4541450.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2060546.46;0.0;0.0;2060546.46;0.0;53833023.42;0.0;51772476.96;0.0;0.0
C0083625;201809;0.0;0.0;0.0;53576362.76;53576362.76;0.0;0.0;591925.67;0.0;22915114.52;16193834.46;0.0;2018481.01;47881.81;0.0;-6721280.06;34724239.81;-331319.39;-112092.48;0.0;-2189618.34;0.0;0.0;-426513.93;-385897.88;0.0;0.0;-613703.84;-4359.00000000046;58610.18;-815674.62;0.0;2777487.0;0.0;0.0;556466.89;0.0;2221020.11;0.0;0.0;0.0;-227805.96;-227805.96;587868.66;0.0;0.0;0.0;-2189618.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2436208.24;0.0;0.0;2436208.24;0.0;53576362.76;0.0;51140154.52;0.0;0.0
C0083625;201812;0.0;0.0;0.0;56589962.7;56589962.7;0.0;0.0;533198.23;0.0;22083022.01;16631494.61;38000.0;2807711.93;45379.99;0.0;-5451527.4;36534177.94;-696730.19;-218888.1;0.0;-919865.68;0.0;0.0;-912060.9;-1097706.05;0.0;0.0;1686151.82;-75562.4499999999;103610.18;-1799631.46;-5184.7;5508539.71;0.0;0.0;1121877.78;0.0;4386661.93;0.0;0.0;0.0;2789042.57;2789042.57;4588674.03;0.0;0.0;0.0;-919865.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3199952.52;0.0;0.0;3199952.52;0.0;56589962.7;0.0;53390010.18;0.0;0.0
C0083625;201906;0.0;0.0;0.0;54970698.11;54970698.11;0.0;0.0;702392.38;0.0;17600394.04;17250244.55;0.0;905038.98;55647.49;0.0;-350149.49;36057374.71;-685424.29;-184988.56;0.0;-117939.4;0.0;0.0;-871686.06;-954018.57;0.0;0.0;1859274.29;-3459.5;92240.02;-1653318.39;0.0;4583700.65;0.0;0.0;1143864.96;0.0;3439835.69;0.0;0.0;850.0;2812442.86;2813292.86;4465761.25;0.0;0.0;0.0;-117939.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1271413.64;0.0;0.0;1271413.64;0.0;54970698.11;0.0;53699284.47;0.0;0.0
